"alter";"geschlecht";"bundesland";"einkommen"
45;2;12;1600
16;1;12;75
47;1;12;1400
46;2;12;1400
23;2;12;1000
36;1;12;1400
33;2;12;1400
82;2;12;1000
50;1;12;2750
50;1;12;2450
50;2;12;2150
44;2;12;2450
39;1;12;800
43;1;12;1200
41;2;12;1400
44;1;12;1850
42;2;12;1850
21;1;12;225
19;2;12;75
43;1;12;1400
39;2;12;225
50;1;12;1200
44;2;12;1850
25;1;12;1000
38;2;12;1850
29;1;12;1400
29;2;12;400
54;1;12;2150
53;2;12;2150
43;1;12;3050
43;2;12;1000
18;1;12;225
39;2;12;1600
42;1;12;1400
82;2;12;1200
46;1;12;1200
44;2;12;2450
22;1;12;1200
20;1;12;1000
34;1;12;1850
30;2;12;1000
6;2;12;75
25;1;12;1400
64;1;12;800
65;2;12;1000
47;1;12;1400
42;2;12;600
26;2;12;800
34;1;12;1200
34;2;12;1000
38;1;12;1400
38;2;12;800
46;1;12;2450
44;2;12;2450
58;1;12;1200
67;2;12;800
29;1;12;600
41;1;12;2150
44;2;12;1600
39;1;12;800
37;2;12;1600
65;1;12;1400
61;2;12;1000
44;2;12;1850
37;1;12;600
23;2;12;600
20;1;12;400
48;1;12;1400
48;2;12;1400
20;2;12;400
61;1;12;1200
57;2;12;400
86;1;12;1850
37;1;12;1400
50;1;12;2150
41;2;12;600
19;2;12;400
55;1;12;3050
55;2;12;1400
41;1;12;1200
36;2;12;1000
63;1;12;1400
35;1;12;1400
55;2;12;1200
60;1;12;600
61;2;12;600
40;1;13;800
39;2;13;600
43;1;13;600
47;1;13;1200
44;2;13;800
73;2;13;800
78;2;13;800
41;2;13;1850
89;2;13;1200
50;2;13;600
51;1;13;1400
49;1;13;1850
53;2;13;1600
29;2;13;75
76;1;13;1000
75;2;13;600
53;1;13;1850
53;2;13;600
61;1;13;1200
65;1;13;800
68;2;13;600
61;2;13;400
56;1;13;600
80;2;13;800
32;1;13;1850
59;1;13;1000
52;2;13;1200
59;1;13;1000
55;2;13;1850
33;2;13;2150
34;1;13;2450
34;2;13;600
83;2;13;800
50;2;13;1600
56;1;13;2750
79;2;13;1000
54;1;13;600
51;2;13;225
69;2;13;1200
71;1;13;1000
77;2;13;600
33;2;13;1600
63;1;13;800
62;2;13;1200
48;1;13;800
47;2;13;600
80;2;13;800
47;1;13;1850
45;2;13;225
20;2;13;400
69;1;13;1200
68;2;13;600
58;1;13;800
57;2;13;1000
19;1;13;225
37;1;13;800
65;1;13;800
74;1;13;1000
66;2;13;1000
43;2;13;800
20;1;13;600
34;1;13;1000
52;2;13;400
46;1;13;1200
40;2;13;400
16;2;13;75
14;2;13;75
34;2;13;1850
38;1;13;1600
13;1;13;225
5;1;13;225
22;2;13;600
57;2;13;1600
73;2;13;1600
31;1;13;1200
28;2;13;1200
64;1;13;600
62;2;13;600
35;2;13;600
0;1;13;600
35;1;13;1400
26;2;13;400
4;2;13;75
58;2;13;800
43;2;13;600
19;2;13;600
12;1;13;225
76;1;13;1000
80;2;13;1000
77;1;13;800
73;2;13;400
64;1;13;1000
61;2;13;600
39;1;13;1200
38;2;13;1000
49;1;13;1400
47;2;13;800
19;1;13;800
76;2;13;600
45;1;13;1000
45;2;13;1200
20;1;13;225
20;1;13;225
25;2;13;600
24;1;13;600
32;1;13;1850
29;2;13;800
76;2;13;2750
22;1;13;400
21;2;13;600
69;2;13;1000
61;2;13;1200
62;1;13;600
72;2;13;1200
28;1;13;1400
30;2;13;1000
69;2;13;1200
44;2;13;1000
53;1;13;400
81;2;13;1200
51;1;13;800
65;2;13;1000
61;1;13;800
52;2;13;600
43;2;13;1600
28;2;13;600
95;2;13;600
63;1;13;800
68;2;13;600
42;1;13;1000
34;2;13;1200
81;2;13;1200
36;1;13;1400
38;2;13;400
18;1;13;225
16;1;13;75
5;2;13;225
36;1;13;1200
32;2;13;1400
67;2;13;1200
65;2;13;400
67;2;13;1000
47;1;13;1000
46;2;13;1000
45;2;13;1200
24;2;13;800
74;2;13;1000
60;1;13;3050
62;2;13;1000
33;2;13;1200
44;1;13;1400
41;2;13;1400
43;1;13;800
48;1;13;1850
24;1;13;1000
17;2;13;400
63;1;13;800
58;2;13;1000
69;2;13;1000
41;1;13;1000
40;2;13;1200
37;2;13;1600
26;1;13;400
48;2;13;400
70;2;13;1000
54;1;13;600
47;2;13;800
22;1;13;225
24;2;13;400
23;1;13;1200
65;1;13;400
27;2;13;800
30;1;13;1850
24;1;13;600
68;1;13;1000
64;2;13;400
52;1;13;1000
49;2;13;75
71;2;13;800
25;1;13;600
23;2;13;1200
47;1;13;1200
37;2;13;1200
45;1;13;600
37;1;13;1000
41;2;13;600
48;1;13;1400
45;2;13;600
44;1;13;800
41;2;13;1000
41;1;13;1200
20;2;13;400
34;2;13;1000
22;1;13;1000
57;2;13;1000
66;1;13;1600
65;2;13;1850
18;2;13;600
66;1;13;800
73;2;13;400
35;1;13;1000
37;1;13;1200
35;2;13;800
69;2;13;1200
28;1;13;400
88;2;13;400
22;1;13;1400
62;1;13;800
58;2;13;400
50;2;13;2150
28;1;13;1600
25;2;13;600
22;1;13;225
24;2;13;1200
47;1;13;1600
44;2;13;400
33;2;13;800
63;2;13;1000
74;1;13;800
71;2;13;600
34;1;13;400
37;2;13;400
13;1;13;75
10;1;13;75
6;1;13;75
5;2;13;75
76;1;13;1600
69;1;13;800
67;2;13;800
36;1;13;1600
37;2;13;1600
38;1;13;1600
37;2;13;400
17;1;13;400
65;1;13;600
77;2;13;600
90;2;13;600
77;1;13;1200
69;2;13;600
20;1;13;600
18;1;13;400
53;1;13;1000
54;2;13;400
79;2;13;800
21;1;13;800
21;1;13;400
27;1;13;3050
22;2;13;225
61;1;13;800
55;2;13;400
33;1;13;600
52;1;13;400
49;2;13;225
63;1;13;800
57;2;13;225
70;2;13;1000
64;2;13;600
67;1;13;400
43;2;13;1850
47;1;13;1400
20;1;13;400
69;1;13;600
69;2;13;225
30;1;13;1000
70;1;13;800
71;2;13;600
62;2;13;1200
58;1;13;1000
63;2;13;800
57;2;13;225
63;1;13;600
51;2;13;1200
43;1;13;2450
38;2;13;1000
47;1;13;1200
35;2;13;800
41;1;13;800
38;2;13;600
16;2;13;75
12;2;13;75
62;1;13;1000
50;1;13;600
50;2;13;1400
53;1;13;1000
50;2;13;800
57;1;13;400
44;2;13;600
29;1;13;1600
62;2;13;1000
88;2;13;1600
53;1;13;600
62;1;13;1000
61;2;13;600
30;2;13;600
38;1;13;1400
40;1;13;5350
45;2;13;225
4;1;13;75
4;1;13;75
26;1;13;1200
25;2;13;400
70;2;13;1000
47;2;13;800
48;1;13;225
24;1;13;225
56;1;13;600
53;2;13;225
44;1;13;1000
44;2;13;800
19;2;13;225
75;1;13;800
73;2;13;400
54;1;13;1400
50;2;13;1400
26;2;13;1400
62;1;13;600
61;2;13;225
61;1;13;800
58;2;13;1400
59;2;13;1000
60;1;13;800
59;2;13;1000
55;1;13;400
75;2;13;1000
42;1;13;3800
41;2;13;400
18;2;13;225
74;1;13;800
68;2;13;400
30;1;13;800
46;1;13;1200
46;2;13;1600
64;1;13;800
45;2;13;1000
13;2;13;75
74;2;13;1400
39;1;13;1200
33;2;13;400
36;1;13;1400
26;2;13;1200
23;1;13;600
28;2;13;1000
63;1;13;800
66;2;13;400
50;1;13;800
29;1;13;600
24;2;13;800
63;1;13;800
61;2;13;600
60;1;13;800
87;2;13;1200
51;2;13;2450
52;1;13;1000
43;2;13;600
54;1;13;1200
52;2;13;1600
28;1;13;400
20;2;13;400
73;1;13;800
72;2;13;800
64;1;13;800
48;2;13;600
21;1;13;400
78;1;13;2150
43;1;13;5750
68;1;13;800
68;2;13;600
73;2;13;1000
39;1;13;800
43;1;13;1850
36;2;13;800
55;1;13;2450
55;2;13;800
43;2;13;400
46;1;13;400
51;1;13;1000
78;2;13;1400
34;1;13;800
76;1;13;1400
77;2;13;225
25;1;13;800
24;2;13;1200
68;1;13;600
68;2;13;600
47;1;13;1400
48;2;13;600
80;2;13;800
44;1;13;2150
46;2;13;1000
23;2;13;1000
20;2;13;400
39;1;13;1600
37;2;13;1200
16;2;13;400
66;2;13;1000
51;1;13;1850
51;2;13;1850
24;1;13;1200
44;1;13;1850
30;2;13;1850
42;1;13;4750
40;2;13;4750
29;2;13;1000
22;1;13;1000
21;1;13;800
73;2;13;1200
41;1;13;1200
40;2;13;3800
17;2;13;400
12;2;13;400
45;1;13;2750
46;2;13;2150
39;2;13;1200
46;1;13;1200
63;1;13;1600
58;2;13;1000
63;2;13;800
64;1;13;1200
23;1;13;1400
22;2;13;400
35;1;13;2750
36;2;13;1400
53;1;13;1850
42;2;13;1200
73;1;14;1200
69;2;14;600
85;2;14;1200
35;1;14;1200
32;2;14;1200
69;1;14;800
68;2;14;800
58;2;14;1200
62;1;14;1000
25;2;14;1200
37;1;14;1200
34;2;14;1200
60;1;14;1000
50;2;14;800
69;2;14;1400
44;1;14;1200
69;1;14;800
68;2;14;600
61;1;14;1600
59;1;14;800
62;2;14;800
39;1;14;1600
42;1;14;1000
48;2;14;1600
43;1;14;1000
42;2;14;600
21;1;14;400
18;1;14;225
42;1;14;1000
36;2;14;1200
26;2;14;1000
57;1;14;1400
22;1;14;600
40;1;14;2450
46;2;14;1200
62;1;14;1600
62;2;14;800
52;2;14;1600
46;1;14;800
31;1;14;1400
32;2;14;600
60;1;14;600
70;1;14;1400
66;2;14;1400
32;1;14;1000
31;2;14;1000
83;2;14;1850
77;2;14;800
22;1;14;800
40;2;14;1000
69;1;14;1000
66;2;14;225
54;1;14;1000
47;2;14;600
19;1;14;400
72;1;14;1000
54;1;14;1600
54;2;14;600
39;1;14;1000
36;2;14;800
79;2;14;800
65;1;14;1000
65;2;14;1200
28;2;14;800
30;1;14;1850
71;2;14;1000
38;2;14;2150
19;2;14;225
15;1;14;225
14;1;14;225
33;2;14;1600
72;2;14;1200
46;1;14;1600
44;2;14;225
61;1;14;1000
60;2;14;800
88;2;14;1400
32;2;14;800
39;1;14;1850
38;1;14;600
74;1;14;1600
71;2;14;225
68;2;14;1400
53;1;14;1000
53;2;14;1000
23;1;14;400
58;2;14;1000
57;1;14;1600
35;2;14;1600
64;2;14;1200
67;2;14;600
69;1;14;1200
82;2;14;1000
70;1;14;1000
68;2;14;600
37;1;14;1200
35;2;14;1200
77;2;14;1200
65;1;14;800
66;2;14;400
37;1;14;1400
37;2;14;1000
36;2;14;1400
50;1;14;1000
45;2;14;1600
18;1;14;225
26;1;14;1000
22;2;14;600
41;1;14;2150
46;2;14;1000
46;1;14;3800
39;2;14;1850
64;1;14;1200
62;2;14;1200
40;1;14;1200
40;2;14;800
19;2;14;225
22;2;14;600
81;2;14;1200
70;1;14;1000
71;2;14;1000
21;1;14;1200
19;2;14;400
64;1;14;1600
73;2;14;1200
79;1;14;1850
78;2;14;400
39;2;14;1000
20;2;14;225
35;1;14;600
44;2;14;600
2;1;14;75
77;2;14;1200
78;2;14;400
53;1;14;600
46;2;14;400
24;2;14;75
60;1;14;600
58;2;14;1200
76;1;14;1000
75;1;14;1200
65;1;14;1000
64;2;14;800
48;1;14;1200
45;2;14;1200
35;1;14;600
37;2;14;600
68;1;14;1000
45;1;14;600
39;2;14;800
20;2;14;225
37;1;14;1850
37;2;14;1600
38;1;14;1600
47;1;14;1000
31;1;14;1600
34;1;14;600
30;2;14;1400
20;2;14;400
20;2;14;800
36;1;14;2450
86;2;14;800
74;2;14;600
68;1;14;800
64;2;14;600
35;1;14;1000
33;2;14;600
39;1;14;600
38;1;14;800
38;2;14;1200
59;1;14;600
50;2;14;800
23;1;14;225
58;1;14;400
51;2;14;1000
35;1;14;1000
75;1;14;1200
75;2;14;600
23;2;14;1000
65;2;14;1000
67;1;14;1000
88;2;14;1000
79;2;14;1000
24;1;14;800
20;2;14;400
69;1;14;1200
71;2;14;800
80;2;14;1000
55;1;14;800
54;2;14;225
46;1;14;1000
46;2;14;400
21;1;14;225
71;1;14;1200
83;1;14;1600
75;2;14;1200
44;1;14;600
51;1;14;1850
49;2;14;1000
60;1;14;400
60;2;14;400
39;1;14;1000
39;2;14;1000
28;2;14;1000
86;1;14;1000
80;2;14;600
77;2;14;1200
55;1;14;1850
54;2;14;1200
84;1;14;1600
55;1;14;1400
52;2;14;600
44;1;14;1000
40;2;14;400
50;1;14;1200
49;2;14;3050
21;1;14;400
81;1;14;800
81;2;14;400
39;1;14;400
35;2;14;1400
65;1;14;800
60;2;14;800
77;2;14;2450
41;1;14;1000
37;2;14;400
72;2;14;1000
75;2;14;400
66;1;14;800
64;2;14;400
41;1;14;1000
32;2;14;1000
41;1;14;1600
38;2;14;800
18;2;14;225
73;1;14;1200
70;2;14;600
29;1;14;400
84;1;14;600
82;2;14;600
83;2;14;1200
29;1;14;1200
80;2;14;600
19;2;14;225
23;1;14;225
58;1;14;2750
59;2;14;1600
74;2;14;600
40;1;14;1200
24;2;14;400
38;1;14;600
35;2;14;1200
57;1;14;800
58;2;14;400
29;1;14;1600
26;2;14;1850
75;2;14;800
66;1;14;1000
69;2;14;600
62;2;14;1000
35;2;14;1000
16;2;14;225
65;1;14;1200
61;2;14;600
58;1;14;600
56;2;14;800
69;2;14;1600
35;1;14;1850
33;2;14;2450
73;2;14;1000
67;1;14;1400
63;2;14;600
20;1;14;225
80;2;14;1000
33;1;14;1400
27;2;14;600
57;2;14;2450
40;2;14;1850
42;1;14;1400
35;1;14;800
35;2;14;800
62;2;14;1200
66;1;14;1200
77;2;14;600
70;2;14;800
40;1;14;600
60;1;14;3050
57;2;14;1200
33;1;14;1850
31;2;14;400
38;1;14;400
57;2;14;1000
22;1;14;400
35;1;14;600
42;2;14;600
17;1;14;225
15;2;14;225
45;2;14;1200
36;1;14;1000
77;2;14;1000
51;2;14;1400
60;1;14;1200
60;2;14;600
42;1;14;600
40;1;14;400
41;2;14;800
80;2;14;1400
65;1;14;800
62;2;14;800
42;1;14;75
40;2;14;1400
68;1;14;1000
64;2;14;800
72;2;14;1200
55;2;14;800
67;1;14;1200
62;2;14;800
68;2;14;1400
65;1;14;1000
40;1;14;1850
34;2;14;600
60;1;14;1200
60;2;14;800
66;1;14;1200
61;2;14;800
52;1;14;1850
50;2;14;1000
24;1;14;1400
16;1;14;600
65;2;14;800
55;1;14;1000
52;2;14;400
77;2;14;600
30;2;14;1200
73;1;14;1000
72;2;14;400
73;2;14;1200
52;1;14;800
51;2;14;800
22;2;14;225
16;2;14;225
26;1;14;400
19;2;14;600
37;1;14;1200
40;2;14;800
33;1;14;1850
26;1;14;1000
25;1;14;800
35;1;14;400
24;2;14;400
45;1;14;1400
44;2;14;800
42;1;14;400
66;2;14;800
21;1;14;1200
58;2;14;800
60;1;14;800
75;2;14;800
42;1;14;225
47;2;14;600
73;1;14;1200
70;2;14;600
78;2;14;600
22;1;14;800
61;1;14;2450
59;2;14;800
20;2;14;400
37;1;14;1200
36;2;14;800
42;1;14;2450
40;2;14;600
19;1;14;600
81;1;14;2150
82;2;14;400
35;1;14;1400
33;2;14;1400
71;1;14;600
80;2;14;225
37;2;14;600
24;2;14;1200
52;1;14;3400
47;2;14;4250
32;2;14;600
30;1;14;1600
77;2;14;1850
76;1;14;1850
72;1;14;1400
65;2;14;800
52;2;14;600
37;1;14;1600
32;2;14;800
42;2;14;2450
44;1;14;2150
80;2;14;2450
25;1;14;2750
26;2;14;2450
39;1;14;1200
40;2;14;1000
18;1;14;225
36;1;14;1200
33;2;14;600
32;1;14;1850
33;2;14;1850
32;2;14;1600
42;1;14;1600
25;2;14;400
37;1;14;2150
26;1;14;1400
31;2;14;1400
34;1;14;1200
33;1;14;1850
34;2;14;225
21;2;14;600
22;1;14;800
80;2;14;1000
54;1;14;2150
64;1;14;1200
63;2;14;600
79;2;14;1000
67;2;14;800
39;1;14;600
62;2;14;800
61;1;14;1400
59;2;14;1400
53;2;14;1000
37;2;14;1600
10;2;14;75
11;1;14;75
35;2;14;400
42;1;14;600
34;1;14;2150
33;2;14;800
61;1;14;800
81;1;14;1000
78;2;14;800
60;1;14;1600
54;2;14;800
33;1;14;800
64;1;14;1000
63;2;14;600
62;1;14;800
57;2;14;800
77;2;14;1200
36;1;14;1400
35;2;14;1200
62;1;14;800
61;2;14;600
51;2;14;800
21;1;14;225
36;1;14;800
36;2;14;1850
88;2;14;600
35;1;14;800
33;2;14;400
60;2;14;1200
34;1;14;600
31;1;14;600
54;1;14;800
50;2;14;225
86;2;14;1000
49;1;14;600
43;2;14;1600
19;2;14;400
25;1;14;400
22;1;14;1600
50;2;14;1000
51;1;14;1000
61;1;14;1850
58;2;14;1400
51;1;14;1850
18;2;14;225
61;1;14;1000
52;2;14;1000
19;1;14;225
65;1;14;800
60;2;14;400
75;2;14;1200
60;1;14;400
25;1;14;1400
72;1;14;1000
70;2;14;600
48;1;14;3400
48;2;14;2150
76;2;14;1000
52;1;14;1000
52;2;14;1000
27;2;14;2750
23;1;14;800
61;1;14;1000
59;1;14;1600
59;2;14;3400
73;2;14;600
60;1;14;1200
57;2;14;800
48;2;14;1200
61;1;14;800
57;2;14;225
35;1;14;400
34;2;14;400
71;1;14;1200
71;2;14;600
44;1;14;1000
40;1;14;1000
75;1;14;800
69;2;14;400
67;2;14;600
64;1;14;800
46;1;14;1400
24;1;14;1200
41;1;14;2450
41;2;14;1000
95;2;14;1850
68;1;14;1400
63;2;14;600
42;1;14;800
42;2;14;1400
20;1;14;225
43;2;14;1600
33;1;14;2150
31;2;14;1400
52;1;14;1850
67;1;14;1200
64;2;14;400
42;2;14;1000
68;1;14;1200
68;2;14;600
35;2;14;1000
14;1;14;1000
14;2;14;1000
73;1;14;1200
69;2;14;400
30;2;14;2750
76;2;14;1000
34;1;14;1600
31;2;14;400
32;2;14;1400
40;1;14;1400
39;2;14;1000
18;1;14;225
36;1;14;800
32;2;14;600
62;1;14;1000
46;2;14;1850
59;2;14;1600
25;2;14;1600
87;2;14;1600
32;2;14;800
36;1;14;75
38;1;14;600
22;2;14;400
26;2;14;400
87;2;14;600
77;2;14;1200
82;2;14;1000
60;1;14;1000
55;2;14;800
84;1;14;1400
77;2;14;600
48;1;14;600
43;2;14;600
22;2;14;600
63;1;14;1400
74;1;14;1200
69;2;14;800
43;1;14;1000
37;2;14;1000
17;1;14;225
24;1;14;1200
24;2;14;1400
39;1;14;1000
37;2;14;1000
19;1;14;75
38;1;14;1000
29;2;14;225
38;2;14;1000
17;1;14;225
80;1;14;1000
45;1;14;2450
57;1;14;1850
57;2;14;1600
60;1;14;1000
44;2;14;600
82;2;14;1400
72;2;14;1000
32;1;14;1000
34;1;14;600
37;2;14;400
55;1;14;1200
51;2;14;1200
44;1;14;800
32;2;14;800
81;1;14;1600
74;1;14;800
71;2;14;800
47;2;14;600
26;1;14;1200
22;1;14;400
77;2;14;1400
43;1;14;3050
18;2;14;75
74;1;14;1200
65;1;14;800
63;2;14;600
49;1;14;2750
46;2;14;2150
21;1;14;1000
26;2;14;800
47;1;14;1400
44;2;14;600
29;2;14;600
54;1;14;1000
55;2;14;400
62;1;14;1000
59;2;14;1400
51;1;14;1400
45;2;14;1000
21;1;14;800
59;1;14;1000
60;2;14;600
84;1;14;800
63;1;14;1000
62;2;14;600
32;2;14;1000
13;1;14;75
11;2;14;75
2;2;14;75
35;1;14;2450
50;2;14;1200
29;2;14;800
59;2;14;1200
56;2;14;1850
61;1;14;2450
63;1;14;800
63;2;14;400
38;2;14;800
44;1;14;1200
33;2;14;800
64;1;14;800
57;2;14;600
79;2;14;800
52;1;14;1200
49;2;14;600
24;1;14;800
29;2;14;600
5;2;14;75
40;1;14;400
37;1;14;1000
52;2;14;400
54;1;14;800
51;1;14;1000
50;2;14;1400
68;1;14;1000
66;2;14;800
66;1;14;800
51;2;14;400
66;1;14;1400
61;2;14;800
40;1;14;1200
37;2;14;1200
45;1;14;1000
41;2;14;1200
46;1;14;1200
38;2;14;1200
64;1;14;1600
62;2;14;400
33;1;14;800
79;1;14;1000
53;1;14;2450
53;2;14;600
38;1;14;800
39;2;14;1400
19;2;14;400
17;2;14;225
82;2;14;1200
88;2;14;1400
66;2;14;1600
35;1;14;600
59;2;14;800
44;1;14;800
44;2;14;1400
22;1;14;75
16;2;14;225
57;1;14;1600
48;2;14;1600
23;1;14;1000
55;1;14;800
50;2;14;800
25;2;14;1000
87;1;14;1400
82;2;14;600
74;2;14;1000
76;2;14;1000
57;1;14;400
55;2;14;1000
30;1;14;1000
44;1;14;1400
44;2;14;1000
16;1;14;225
71;2;14;1400
53;1;14;1000
47;2;14;1200
43;2;14;2450
48;1;14;600
18;2;14;600
12;2;14;400
41;1;14;1400
37;2;14;800
60;2;14;600
48;1;14;1200
46;2;14;3050
61;1;14;800
60;2;14;800
60;1;14;600
60;2;14;600
57;1;14;1600
53;2;14;1200
76;1;14;800
74;2;14;400
77;2;14;1200
83;2;14;1200
58;1;14;600
25;1;14;1200
58;2;14;1600
61;1;14;1200
61;2;14;800
48;1;14;3050
39;2;14;600
20;2;14;225
71;1;14;1200
71;2;14;800
71;1;14;600
89;1;14;1200
86;2;14;600
34;2;14;1200
13;1;14;75
11;2;14;75
28;1;14;600
20;1;14;400
20;1;14;400
76;2;14;1000
40;1;14;600
34;2;14;600
69;1;14;1000
53;2;14;400
67;2;14;600
25;2;14;600
21;1;14;600
26;2;14;1600
71;1;14;800
71;2;14;400
33;1;14;1000
32;2;14;1000
75;2;14;600
48;1;14;2750
45;2;14;600
22;2;14;600
22;1;14;225
72;2;14;1400
54;2;14;600
67;2;14;1000
67;1;14;1400
72;2;14;1200
34;2;14;1200
62;1;14;1200
60;2;14;800
74;2;14;1000
62;1;14;1200
60;2;14;800
90;2;14;1200
65;1;14;1850
63;2;14;1400
52;1;14;1000
59;1;14;600
58;2;14;800
44;2;14;1200
21;2;14;400
38;1;14;1200
33;1;14;800
57;1;14;1400
51;2;14;1200
18;2;14;400
39;1;14;1400
31;2;14;1000
17;1;14;400
36;1;14;1400
35;2;14;1000
18;1;14;400
64;1;14;1000
55;2;14;1000
62;1;14;1000
58;2;14;400
25;1;14;1000
37;2;14;1200
81;2;14;600
56;1;14;400
72;1;14;1000
68;2;14;400
46;1;14;225
44;2;14;600
28;1;14;1400
27;2;14;1400
71;1;14;1000
71;2;14;1000
42;1;14;1000
45;2;14;400
22;1;14;1200
55;1;14;800
17;1;14;225
43;1;14;1000
37;2;14;1000
84;2;14;1400
30;1;14;2150
30;2;14;75
57;1;14;1850
58;2;14;5350
22;2;14;400
53;1;14;2150
51;2;14;800
20;1;14;1000
22;2;14;1000
30;1;14;1600
35;1;14;1200
31;2;14;1200
71;1;14;1000
75;2;14;600
55;1;14;2450
51;2;14;2150
20;1;14;225
50;1;14;1600
47;2;14;600
62;1;14;2150
60;2;14;1000
79;1;14;1000
78;2;14;600
74;1;14;1850
59;1;14;1400
54;2;14;1600
34;2;14;1200
6;1;14;225
5;1;14;225
48;1;14;400
46;2;14;800
49;1;14;3050
83;1;14;1200
74;2;14;1000
67;2;14;600
70;1;14;600
72;1;14;1400
62;2;14;800
36;1;14;1850
45;1;14;400
42;2;14;400
43;2;14;1200
74;2;14;800
62;1;14;1400
64;2;14;800
23;2;14;1000
84;2;14;1000
32;1;14;2150
33;2;14;225
59;1;14;800
58;2;14;1000
26;1;14;225
48;2;14;1000
64;1;14;1000
61;2;14;1000
21;2;14;1200
30;2;14;1200
76;2;14;1000
57;1;14;800
46;2;14;400
64;1;14;800
66;2;14;400
63;1;14;800
60;2;14;400
70;1;14;1200
46;2;14;1200
25;2;14;1000
20;2;14;400
78;2;14;1200
90;2;14;1850
48;1;14;600
47;2;14;1200
32;1;14;1000
27;2;14;800
6;2;14;225
3;2;14;75
65;1;14;1000
68;2;14;800
60;1;14;1200
37;2;14;1000
70;2;14;1400
46;1;14;600
44;2;14;1200
21;1;14;400
62;1;14;800
61;2;14;800
43;2;14;1200
68;2;14;1200
41;2;14;600
19;2;14;600
60;1;14;1200
58;2;14;800
79;2;14;1000
22;1;14;600
52;1;14;1000
51;2;14;1000
37;1;14;1600
38;2;14;600
77;1;14;1600
26;1;14;400
52;1;14;1000
50;2;14;1000
23;2;14;600
25;1;14;600
35;1;14;3050
34;1;14;1400
75;1;14;800
71;2;14;600
61;2;14;1000
22;2;14;400
66;1;14;1200
63;2;14;400
46;2;14;1850
25;1;14;600
11;2;14;75
33;1;14;600
75;1;14;1600
70;2;14;600
46;1;14;800
43;2;14;600
19;1;14;225
24;1;14;400
31;1;14;400
61;1;14;1850
59;1;14;800
57;2;14;400
87;2;14;1000
67;1;14;1200
64;2;14;600
84;1;14;600
42;2;14;1000
18;2;14;225
16;2;14;225
50;1;14;800
43;2;14;1850
19;1;14;600
62;1;14;1000
62;2;14;800
61;1;14;800
61;2;14;400
33;1;14;225
41;1;14;1400
39;2;14;1000
70;2;14;1000
41;1;14;800
70;1;14;1200
63;2;14;400
60;2;14;800
62;1;14;800
16;2;14;400
35;1;14;600
49;1;14;1200
45;2;14;800
19;1;14;400
53;1;14;1200
48;2;14;800
30;1;14;600
24;1;14;1000
24;2;14;400
28;1;14;1000
52;1;14;3050
42;2;14;1850
60;2;14;1200
27;2;14;800
28;2;14;1000
31;1;14;1600
36;2;14;1200
44;2;14;1200
86;2;14;2150
65;2;14;600
23;2;14;800
21;1;14;600
52;2;14;1200
18;1;14;225
24;2;14;1200
26;1;14;600
77;2;14;1000
33;1;14;2150
32;2;14;225
81;2;14;1000
36;1;14;600
49;1;14;800
40;2;14;1000
21;1;14;225
20;2;14;75
64;1;14;1000
63;2;14;600
46;1;14;3050
63;1;14;800
63;2;14;600
80;2;14;1200
47;2;14;1200
24;1;14;800
22;1;14;225
77;1;14;800
76;2;14;800
33;2;14;1000
32;1;14;800
76;2;14;1000
47;1;14;1200
42;2;14;1400
68;1;14;800
66;2;14;400
33;1;14;1000
28;2;14;1600
29;1;14;1200
49;1;14;400
46;2;14;800
25;1;14;1000
88;2;14;1000
77;2;14;600
60;1;14;400
59;2;14;800
56;1;14;800
56;2;14;1000
66;2;14;1000
48;1;14;1400
47;2;14;225
33;2;14;800
58;1;14;600
54;2;14;600
84;1;14;800
75;2;14;600
24;1;14;600
44;1;14;2450
33;2;14;1000
42;1;14;1000
2;2;14;75
71;1;14;1200
30;2;14;1850
85;2;14;600
50;2;14;1000
27;1;14;600
81;1;14;1600
77;2;14;1200
65;1;14;800
63;2;14;800
76;2;14;1000
29;2;14;1000
30;1;14;2150
62;1;14;800
60;2;14;600
40;1;14;1000
38;2;14;1000
18;1;14;400
75;1;14;1200
45;2;14;1200
47;1;14;1000
27;1;14;400
44;1;14;400
42;2;14;1200
67;2;14;1000
72;1;14;1000
70;2;14;400
49;1;14;5350
46;2;14;600
61;1;14;600
62;1;14;1400
60;2;14;800
46;2;14;1400
27;1;14;225
27;2;14;800
57;1;14;800
48;1;14;1000
44;2;14;800
20;1;14;225
72;2;14;1200
55;1;14;1600
57;2;14;600
34;2;14;1000
36;1;14;1200
40;1;14;1850
79;1;14;1200
39;1;14;800
65;1;14;1200
66;2;14;800
31;1;14;3050
32;2;14;2450
70;2;14;1200
36;1;14;1600
33;2;14;1600
32;2;14;1850
69;1;14;1000
66;2;14;600
32;1;14;1850
34;2;14;1600
29;1;14;1850
31;2;14;400
79;2;14;800
47;1;14;1600
52;2;14;600
35;1;14;1850
36;1;14;1600
36;2;14;1600
13;1;14;75
69;1;14;1400
66;2;14;600
56;1;14;3400
43;2;14;1850
43;1;14;1400
40;2;14;1000
20;2;14;600
19;1;14;400
21;2;15;1200
74;2;15;1000
45;1;15;1000
45;2;15;225
68;1;15;800
77;2;15;1200
46;1;15;1850
49;2;15;600
15;2;15;75
74;1;15;1000
88;2;15;1600
79;2;15;600
74;2;15;1200
89;2;15;1000
70;1;15;800
